id_participant,task_type,sequence_number,timestamp,eda_value
1573-1-1-21,Perception,26,1749488660.771975,0.09181
1573-1-1-21,Perception,26,1749488661.021957,0.091473
1573-1-1-21,Perception,26,1749488661.271939,0.091912
1573-1-1-21,Perception,26,1749488661.521921,0.092381
1573-1-1-21,Perception,26,1749488661.771903,0.093962
1573-1-1-21,Perception,26,1749488662.021885,0.093127
1573-1-1-21,Perception,26,1749488662.271868,0.091678
1573-1-1-21,Perception,26,1749488662.521849,0.092776
1573-1-1-21,Perception,26,1749488662.771832,0.090112
1573-1-1-21,Perception,26,1749488663.021814,0.089936
1573-1-1-21,Perception,26,1749488663.271796,0.089907
1573-1-1-21,Perception,26,1749488663.521778,0.091078
1573-1-1-21,Perception,26,1749488663.77176,0.091063
1573-1-1-21,Perception,26,1749488664.021742,0.091093
1573-1-1-21,Perception,26,1749488664.271724,0.091283
1573-1-1-21,Perception,26,1749488664.521706,0.091795
1573-1-1-21,Reproduction,1,1749489841.937069,0.122124
1573-1-1-21,Reproduction,1,1749489842.187051,0.122519
1573-1-1-21,Reproduction,1,1749489842.437033,0.122036
1573-1-1-21,Reproduction,1,1749489842.687015,0.121831
1573-1-1-21,Reproduction,1,1749489842.936997,0.123295
1573-1-1-21,Reproduction,1,1749489843.18698,0.122285
1573-1-1-21,Reproduction,1,1749489843.436961,0.122885
1573-1-1-21,Reproduction,1,1749489843.686944,0.121085
1573-1-1-21,Reproduction,1,1749489843.936926,0.122461
1573-1-1-21,Reproduction,1,1749489844.186908,0.122461
1573-1-1-21,Reproduction,1,1749489844.43689,0.121875
1573-1-1-21,Reproduction,1,1749489844.686872,0.122724
1573-1-1-21,Reproduction,1,1749489844.936854,0.12388
1573-1-1-21,Reproduction,1,1749489845.186836,0.123017
1573-1-1-21,Reproduction,1,1749489845.436818,0.122578
1573-1-1-21,Reproduction,1,1749489845.6868,0.122212
1573-1-1-21,Reproduction,1,1749489845.936782,0.122505
1573-1-1-21,Reproduction,1,1749489846.186764,0.123046
1573-1-1-21,Reproduction,1,1749489846.436746,0.122051
1573-1-1-21,Reproduction,1,1749489846.686728,0.122387
1573-1-1-21,Reproduction,1,1749489846.93671,0.123046
1573-1-1-21,Reproduction,1,1749489847.186692,0.12227
1573-1-1-21,Reproduction,1,1749489847.436674,0.123324
1573-1-1-21,Reproduction,1,1749489847.686656,0.122973
1573-1-1-21,Reproduction,1,1749489847.936638,0.122841
1573-1-1-21,Reproduction,1,1749489848.18662,0.122358
1573-1-1-21,Reproduction,1,1749489848.436602,0.122519
1573-1-1-21,Reproduction,1,1749489848.686584,0.12227
1573-1-1-21,Reproduction,1,1749489848.936566,0.1229
1573-1-1-21,Reproduction,1,1749489849.186548,0.123441
1573-1-1-21,Reproduction,1,1749489849.43653,0.123588
1573-1-1-21,Reproduction,1,1749489849.686512,0.122636
1573-1-1-21,Reproduction,1,1749489849.936494,0.121641
1573-1-1-21,Reproduction,1,1749489850.186476,0.123734
1573-1-1-21,Reproduction,1,1749489850.436458,0.122944
1573-1-1-21,Reproduction,1,1749489850.68644,0.123427
1573-1-1-21,Reproduction,1,1749489850.936422,0.123617
1573-1-1-21,Reproduction,1,1749489851.186404,0.124568
1573-1-1-21,Reproduction,1,1749489851.436387,0.12129
1573-1-1-21,Reproduction,1,1749489851.686368,0.122168
1573-1-1-21,Reproduction,1,1749489851.936351,0.122007
1573-1-1-21,Reproduction,1,1749489852.186332,0.121919
1573-1-1-21,Reproduction,1,1749489852.436315,0.122578
1573-1-1-21,Reproduction,1,1749489852.686297,0.121787
1573-1-1-21,Reproduction,1,1749489852.936279,0.123075
1573-1-1-21,Reproduction,1,1749489853.186261,0.123192
1573-1-1-21,Reproduction,1,1749489853.436243,0.121304
1573-1-1-21,Reproduction,1,1749489853.686225,0.122958
1573-1-1-21,Reproduction,1,1749489853.936207,0.123119
1573-1-1-21,Reproduction,1,1749489854.186189,0.122519
1573-1-1-21,Reproduction,1,1749489854.436171,0.121963
1573-1-1-21,Reproduction,1,1749489854.686153,0.122724
1573-1-1-21,Reproduction,1,1749489854.936135,0.121465
1573-1-1-21,Reproduction,1,1749489855.186117,0.122387
1573-1-1-21,Reproduction,2,1749489758.693053,0.119767
1573-1-1-21,Reproduction,2,1749489758.943035,0.120616
1573-1-1-21,Reproduction,2,1749489759.193017,0.119723
1573-1-1-21,Reproduction,2,1749489759.442999,0.120894
1573-1-1-21,Reproduction,2,1749489759.692981,0.119489
1573-1-1-21,Reproduction,2,1749489759.942963,0.120309
1573-1-1-21,Reproduction,2,1749489760.192945,0.12189
1573-1-1-21,Reproduction,2,1749489760.442927,0.1235
1573-1-1-21,Reproduction,2,1749489760.692909,0.122739
1573-1-1-21,Reproduction,2,1749489760.942891,0.123749
1573-1-1-21,Reproduction,2,1749489761.192873,0.123339
1573-1-1-21,Reproduction,2,1749489761.442856,0.122988
1573-1-1-21,Reproduction,2,1749489761.692837,0.122139
1573-1-1-21,Reproduction,2,1749489761.94282,0.122768
1573-1-1-21,Reproduction,2,1749489762.192801,0.122285
1573-1-1-21,Reproduction,2,1749489762.442784,0.120997
1573-1-1-21,Reproduction,2,1749489762.692766,0.122797
1573-1-1-21,Reproduction,2,1749489762.942748,0.12107
1573-1-1-21,Reproduction,2,1749489763.19273,0.121187
1573-1-1-21,Reproduction,2,1749489763.442712,0.11965
1573-1-1-21,Reproduction,2,1749489763.692694,0.120324
1573-1-1-21,Reproduction,2,1749489763.942676,0.120602
1573-1-1-21,Reproduction,2,1749489764.192658,0.12066
1573-1-1-21,Reproduction,2,1749489764.44264,0.121099
1573-1-1-21,Reproduction,2,1749489764.692622,0.122021
1573-1-1-21,Reproduction,2,1749489764.942604,0.121275
1573-1-1-21,Reproduction,2,1749489765.192586,0.120616
1573-1-1-21,Reproduction,2,1749489765.442568,0.120836
1573-1-1-21,Reproduction,2,1749489765.69255,0.12167
1573-1-1-21,Reproduction,2,1749489765.942532,0.121421
1573-1-1-21,Reproduction,2,1749489766.192514,0.123368
1573-1-1-21,Reproduction,2,1749489766.442496,0.122724
1573-1-1-21,Reproduction,2,1749489766.692478,0.122373
1573-1-1-21,Reproduction,2,1749489766.94246,0.122417
1573-1-1-21,Reproduction,2,1749489767.192442,0.122534
1573-1-1-21,Reproduction,2,1749489767.442424,0.122402
1573-1-1-21,Reproduction,2,1749489767.692406,0.122856
1573-1-1-21,Reproduction,2,1749489767.942388,0.121319
1573-1-1-21,Reproduction,2,1749489768.19237,0.122241
1573-1-1-21,Reproduction,2,1749489768.442352,0.123368
1573-1-1-21,Reproduction,2,1749489768.692334,0.122548
1573-1-1-21,Reproduction,2,1749489768.942316,0.122827
1573-1-1-21,Reproduction,2,1749489769.192298,0.123456
1573-1-1-21,Reproduction,2,1749489769.442281,0.122739
1573-1-1-21,Reproduction,2,1749489769.692262,0.122182
1573-1-1-21,Reproduction,2,1749489769.942245,0.122827
1573-1-1-21,Reproduction,2,1749489770.192227,0.12268
1573-1-1-21,Reproduction,2,1749489770.442209,0.122065
1573-1-1-21,Reproduction,2,1749489770.692191,0.122548
1573-1-1-21,Reproduction,2,1749489770.942173,0.122724
1573-1-1-21,Reproduction,2,1749489771.192155,0.123017
1573-1-1-21,Reproduction,2,1749489771.442137,0.1235
1573-1-1-21,Reproduction,2,1749489771.692119,0.123822
1573-1-1-21,Reproduction,2,1749489771.942101,0.123763
1573-1-1-21,Reproduction,3,1749489876.934554,0.121348
1573-1-1-21,Reproduction,3,1749489877.184536,0.122007
1573-1-1-21,Reproduction,3,1749489877.434518,0.122109
1573-1-1-21,Reproduction,3,1749489877.6845,0.122417
1573-1-1-21,Reproduction,3,1749489877.934482,0.123924
1573-1-1-21,Reproduction,3,1749489878.184464,0.124129
1573-1-1-21,Reproduction,3,1749489878.434446,0.124363
1573-1-1-21,Reproduction,3,1749489878.684428,0.122885
1573-1-1-21,Reproduction,3,1749489878.93441,0.123134
1573-1-1-21,Reproduction,3,1749489879.184392,0.12186
1573-1-1-21,Reproduction,3,1749489879.434374,0.124012
1573-1-1-21,Reproduction,3,1749489879.684356,0.122021
1573-1-1-21,Reproduction,3,1749489879.934338,0.122461
1573-1-1-21,Reproduction,3,1749489880.18432,0.121187
1573-1-1-21,Reproduction,3,1749489880.434302,0.12189
1573-1-1-21,Reproduction,3,1749489880.684284,0.122285
1573-1-1-21,Reproduction,3,1749489880.934266,0.122344
1573-1-1-21,Reproduction,3,1749489881.184248,0.12167
1573-1-1-21,Reproduction,3,1749489881.43423,0.121773
1573-1-1-21,Reproduction,3,1749489881.684212,0.1229
1573-1-1-21,Reproduction,3,1749489881.934194,0.121246
1573-1-1-21,Reproduction,3,1749489882.184176,0.121392
1573-1-1-21,Reproduction,3,1749489882.434158,0.1223
1573-1-1-21,Reproduction,3,1749489882.68414,0.121787
1573-1-1-21,Reproduction,3,1749489882.934122,0.120646
1573-1-1-21,Reproduction,3,1749489883.184104,0.121319
1573-1-1-21,Reproduction,3,1749489883.434086,0.121612
1573-1-1-21,Reproduction,3,1749489883.684068,0.12085
1573-1-1-21,Reproduction,3,1749489883.93405,0.122109
1573-1-1-21,Reproduction,3,1749489884.184032,0.12309
1573-1-1-21,Reproduction,3,1749489884.434015,0.122841
1573-1-1-21,Reproduction,3,1749489884.683996,0.121304
1573-1-1-21,Reproduction,3,1749489884.933979,0.120704
1573-1-1-21,Reproduction,3,1749489885.183961,0.121582
1573-1-1-21,Reproduction,3,1749489885.433943,0.120675
1573-1-1-21,Reproduction,3,1749489885.683925,0.122431
1573-1-1-21,Reproduction,3,1749489885.933907,0.122666
1573-1-1-21,Reproduction,3,1749489886.183889,0.122358
1573-1-1-21,Reproduction,3,1749489886.433871,0.122944
1573-1-1-21,Reproduction,3,1749489886.683853,0.121685
1573-1-1-21,Reproduction,3,1749489886.933835,0.122519
1573-1-1-21,Reproduction,3,1749489887.183817,0.122168
1573-1-1-21,Reproduction,3,1749489887.433799,0.123368
1573-1-1-21,Reproduction,3,1749489887.683781,0.122607
1573-1-1-21,Reproduction,3,1749489887.933763,0.122021
1573-1-1-21,Reproduction,3,1749489888.183745,0.121714
1573-1-1-21,Reproduction,3,1749489888.433727,0.122139
1573-1-1-21,Reproduction,3,1749489888.683709,0.12249
1573-1-1-21,Reproduction,3,1749489888.933691,0.122563
1573-1-1-21,Reproduction,3,1749489889.183673,0.122797
1573-1-1-21,Reproduction,3,1749489889.433655,0.123324
1573-1-1-21,Reproduction,3,1749489889.683637,0.122095
1573-1-1-21,Reproduction,3,1749489889.933619,0.12047
1573-1-1-21,Reproduction,3,1749489890.183601,0.121875
1573-1-1-21,Reproduction,4,1749489559.957339,0.12085
1573-1-1-21,Reproduction,4,1749489560.207321,0.120338
1573-1-1-21,Reproduction,4,1749489560.457303,0.121231
1573-1-1-21,Reproduction,4,1749489560.707285,0.122124
1573-1-1-21,Reproduction,4,1749489560.957267,0.121026
1573-1-1-21,Reproduction,4,1749489561.207249,0.12107
1573-1-1-21,Reproduction,4,1749489561.457231,0.1229
1573-1-1-21,Reproduction,4,1749489561.707213,0.122958
1573-1-1-21,Reproduction,4,1749489561.957195,0.121304
1573-1-1-21,Reproduction,4,1749489562.207177,0.121729
1573-1-1-21,Reproduction,4,1749489562.457159,0.120587
1573-1-1-21,Reproduction,4,1749489562.707141,0.121319
1573-1-1-21,Reproduction,4,1749489562.957123,0.120236
1573-1-1-21,Reproduction,4,1749489563.207105,0.120192
1573-1-1-21,Reproduction,4,1749489563.457087,0.12025
1573-1-1-21,Reproduction,4,1749489563.707069,0.121407
1573-1-1-21,Reproduction,4,1749489563.957052,0.11826
1573-1-1-21,Reproduction,4,1749489564.207033,0.120119
1573-1-1-21,Reproduction,4,1749489564.457016,0.119577
1573-1-1-21,Reproduction,4,1749489564.706997,0.120192
1573-1-1-21,Reproduction,4,1749489564.95698,0.120382
1573-1-1-21,Reproduction,4,1749489565.206962,0.120997
1573-1-1-21,Reproduction,4,1749489565.456944,0.120104
1573-1-1-21,Reproduction,4,1749489565.706926,0.12088
1573-1-1-21,Reproduction,4,1749489565.956908,0.120938
1573-1-1-21,Reproduction,4,1749489566.20689,0.121246
1573-1-1-21,Reproduction,4,1749489566.456872,0.121641
1573-1-1-21,Reproduction,4,1749489566.706854,0.121787
1573-1-1-21,Reproduction,4,1749489566.956836,0.120206
1573-1-1-21,Reproduction,4,1749489567.206818,0.120616
1573-1-1-21,Reproduction,4,1749489567.4568,0.120075
1573-1-1-21,Reproduction,4,1749489567.706782,0.120953
1573-1-1-21,Reproduction,4,1749489567.956764,0.121055
1573-1-1-21,Reproduction,4,1749489568.206746,0.119899
1573-1-1-21,Reproduction,4,1749489568.456728,0.119797
1573-1-1-21,Reproduction,4,1749489568.70671,0.119416
1573-1-1-21,Reproduction,4,1749489568.956692,0.118831
1573-1-1-21,Reproduction,4,1749489569.206674,0.11864
1573-1-1-21,Reproduction,4,1749489569.456656,0.120689
1573-1-1-21,Reproduction,4,1749489569.706638,0.118904
1573-1-1-21,Reproduction,4,1749489569.95662,0.117879
1573-1-1-21,Reproduction,4,1749489570.206602,0.117264
1573-1-1-21,Reproduction,4,1749489570.456584,0.116664
1573-1-1-21,Reproduction,4,1749489570.706566,0.116693
1573-1-1-21,Reproduction,4,1749489570.956548,0.117411
1573-1-1-21,Reproduction,4,1749489571.20653,0.117499
1573-1-1-21,Reproduction,4,1749489571.456512,0.117674
1573-1-1-21,Reproduction,4,1749489571.706494,0.117777
1573-1-1-21,Reproduction,4,1749489571.956476,0.11864
1573-1-1-21,Reproduction,4,1749489572.206458,0.11823
1573-1-1-21,Reproduction,4,1749489572.45644,0.11684
1573-1-1-21,Reproduction,4,1749489572.706423,0.11763
1573-1-1-21,Reproduction,4,1749489572.956404,0.117586
1573-1-1-21,Reproduction,4,1749489573.206387,0.117396
1573-1-1-21,Reproduction,5,1749489363.471463,0.116357
1573-1-1-21,Reproduction,5,1749489363.721445,0.116284
1573-1-1-21,Reproduction,5,1749489363.971427,0.116357
1573-1-1-21,Reproduction,5,1749489364.221409,0.117703
1573-1-1-21,Reproduction,5,1749489364.471391,0.116474
1573-1-1-21,Reproduction,5,1749489364.721373,0.117294
1573-1-1-21,Reproduction,5,1749489364.971355,0.117059
1573-1-1-21,Reproduction,5,1749489365.221337,0.116635
1573-1-1-21,Reproduction,5,1749489365.471319,0.115157
1573-1-1-21,Reproduction,5,1749489365.721301,0.11602
1573-1-1-21,Reproduction,5,1749489365.971283,0.115859
1573-1-1-21,Reproduction,5,1749489366.221265,0.117103
1573-1-1-21,Reproduction,5,1749489366.471247,0.117074
1573-1-1-21,Reproduction,5,1749489366.721229,0.116679
1573-1-1-21,Reproduction,5,1749489366.971211,0.117103
1573-1-1-21,Reproduction,5,1749489367.221193,0.116855
1573-1-1-21,Reproduction,5,1749489367.471175,0.116664
1573-1-1-21,Reproduction,5,1749489367.721158,0.115523
1573-1-1-21,Reproduction,5,1749489367.971139,0.114908
1573-1-1-21,Reproduction,5,1749489368.221122,0.115332
1573-1-1-21,Reproduction,5,1749489368.471104,0.117059
1573-1-1-21,Reproduction,5,1749489368.721086,0.116532
1573-1-1-21,Reproduction,5,1749489368.971068,0.116518
1573-1-1-21,Reproduction,5,1749489369.22105,0.116035
1573-1-1-21,Reproduction,5,1749489369.471032,0.114674
1573-1-1-21,Reproduction,5,1749489369.721014,0.115947
1573-1-1-21,Reproduction,5,1749489369.970996,0.116562
1573-1-1-21,Reproduction,5,1749489370.220978,0.116503
1573-1-1-21,Reproduction,5,1749489370.47096,0.117381
1573-1-1-21,Reproduction,5,1749489370.720942,0.113781
1573-1-1-21,Reproduction,5,1749489370.970924,0.116108
1573-1-1-21,Reproduction,5,1749489371.220906,0.115376
1573-1-1-21,Reproduction,5,1749489371.470888,0.115815
1573-1-1-21,Reproduction,5,1749489371.72087,0.116474
1573-1-1-21,Reproduction,5,1749489371.970852,0.117835
1573-1-1-21,Reproduction,5,1749489372.220834,0.117294
1573-1-1-21,Reproduction,5,1749489372.470816,0.11643
1573-1-1-21,Reproduction,5,1749489372.720798,0.117059
1573-1-1-21,Reproduction,5,1749489372.97078,0.116664
1573-1-1-21,Reproduction,5,1749489373.220762,0.117469
1573-1-1-21,Reproduction,5,1749489373.470744,0.115274
1573-1-1-21,Reproduction,5,1749489373.720726,0.117089
1573-1-1-21,Reproduction,5,1749489373.970708,0.117586
1573-1-1-21,Reproduction,5,1749489374.22069,0.11703
1573-1-1-21,Reproduction,5,1749489374.470672,0.116269
1573-1-1-21,Reproduction,5,1749489374.720654,0.115845
1573-1-1-21,Reproduction,5,1749489374.970636,0.116532
1573-1-1-21,Reproduction,5,1749489375.220618,0.116371
1573-1-1-21,Reproduction,5,1749489375.4706,0.116518
1573-1-1-21,Reproduction,5,1749489375.720582,0.116313
1573-1-1-21,Reproduction,5,1749489375.970564,0.116532
1573-1-1-21,Reproduction,5,1749489376.220546,0.116269
1573-1-1-21,Reproduction,5,1749489376.470529,0.116518
1573-1-1-21,Reproduction,5,1749489376.72051,0.116049
1573-1-1-21,Reproduction,6,1749489706.196827,0.11662
1573-1-1-21,Reproduction,6,1749489706.446809,0.116371
1573-1-1-21,Reproduction,6,1749489706.696791,0.114952
1573-1-1-21,Reproduction,6,1749489706.946773,0.115274
1573-1-1-21,Reproduction,6,1749489707.196755,0.117279
1573-1-1-21,Reproduction,6,1749489707.446737,0.115215
1573-1-1-21,Reproduction,6,1749489707.696719,0.117279
1573-1-1-21,Reproduction,6,1749489707.946701,0.118772
1573-1-1-21,Reproduction,6,1749489708.196683,0.11583
1573-1-1-21,Reproduction,6,1749489708.446665,0.115845
1573-1-1-21,Reproduction,6,1749489708.696647,0.116371
1573-1-1-21,Reproduction,6,1749489708.946629,0.116313
1573-1-1-21,Reproduction,6,1749489709.196611,0.116562
1573-1-1-21,Reproduction,6,1749489709.446593,0.115771
1573-1-1-21,Reproduction,6,1749489709.696575,0.114805
1573-1-1-21,Reproduction,6,1749489709.946557,0.115801
1573-1-1-21,Reproduction,6,1749489710.196539,0.115361
1573-1-1-21,Reproduction,6,1749489710.446521,0.115581
1573-1-1-21,Reproduction,6,1749489710.696503,0.116196
1573-1-1-21,Reproduction,6,1749489710.946485,0.115727
1573-1-1-21,Reproduction,6,1749489711.196467,0.115918
1573-1-1-21,Reproduction,6,1749489711.446449,0.116313
1573-1-1-21,Reproduction,6,1749489711.696431,0.11564
1573-1-1-21,Reproduction,6,1749489711.946414,0.116972
1573-1-1-21,Reproduction,6,1749489712.196395,0.115845
1573-1-1-21,Reproduction,6,1749489712.446378,0.116679
1573-1-1-21,Reproduction,6,1749489712.69636,0.116708
1573-1-1-21,Reproduction,6,1749489712.946342,0.115727
1573-1-1-21,Reproduction,6,1749489713.196324,0.117103
1573-1-1-21,Reproduction,6,1749489713.446306,0.118186
1573-1-1-21,Reproduction,6,1749489713.696288,0.117191
1573-1-1-21,Reproduction,6,1749489713.94627,0.116342
1573-1-1-21,Reproduction,6,1749489714.196252,0.117806
1573-1-1-21,Reproduction,6,1749489714.446234,0.117791
1573-1-1-21,Reproduction,6,1749489714.696216,0.117089
1573-1-1-21,Reproduction,6,1749489714.946198,0.11725
1573-1-1-21,Reproduction,6,1749489715.19618,0.116313
1573-1-1-21,Reproduction,6,1749489715.446162,0.116474
1573-1-1-21,Reproduction,6,1749489715.696144,0.116606
1573-1-1-21,Reproduction,6,1749489715.946126,0.11583
1573-1-1-21,Reproduction,6,1749489716.196108,0.116811
1573-1-1-21,Reproduction,6,1749489716.44609,0.116635
1573-1-1-21,Reproduction,6,1749489716.696072,0.116284
1573-1-1-21,Reproduction,6,1749489716.946054,0.115654
1573-1-1-21,Reproduction,6,1749489717.196036,0.115786
1573-1-1-21,Reproduction,6,1749489717.446018,0.115845
1573-1-1-21,Reproduction,6,1749489717.696,0.116811
1573-1-1-21,Reproduction,6,1749489717.945982,0.115976
1573-1-1-21,Reproduction,6,1749489718.195964,0.115405
1573-1-1-21,Reproduction,6,1749489718.445946,0.115771
1573-1-1-21,Reproduction,6,1749489718.695928,0.116445
1573-1-1-21,Reproduction,6,1749489718.94591,0.115771
1573-1-1-21,Reproduction,6,1749489719.195892,0.115903
1573-1-1-21,Reproduction,6,1749489719.445874,0.115888
1573-1-1-21,Reproduction,6,1749489719.695856,0.116737
1573-1-1-21,Reproduction,7,1749489807.689531,0.124115
1573-1-1-21,Reproduction,7,1749489807.939513,0.123632
1573-1-1-21,Reproduction,7,1749489808.189495,0.124144
1573-1-1-21,Reproduction,7,1749489808.439477,0.123207
1573-1-1-21,Reproduction,7,1749489808.689459,0.124832
1573-1-1-21,Reproduction,7,1749489808.939441,0.123061
1573-1-1-21,Reproduction,7,1749489809.189423,0.122695
