+id_participant,task_type,numero_sequence,time_beginning,midi_file
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,4,1721039963.4233778,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,12,1721040002.3019981,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,19,1721040036.440605,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,26,1721040069.126272,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,11,1721040102.4046075,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,8,1721040135.3131173,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+54a976652cafc7d0cb2e1ad62be6b192f639549af82b3225a5988085295d94d8,Reproduction,15,1721040167.8490467,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,23,1749769977.7491245,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,17,1749770002.951155,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,10,1749770024.9436038,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,9,1749770046.5037322,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,6,1749770077.4271214,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,16,1749770105.604249,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,1,1749770126.0188332,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,14,1749770148.3119917,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,2,1749770169.4139538,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,7,1749770188.5411563,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,15,1749770222.834795,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,4,1749770238.504023,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,11,1749770256.4334614,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,20,1749770281.9130964,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,26,1749770301.9778607,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,13,1749770376.3834481,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,22,1749770391.7373645,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,12,1749770411.2693148,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,18,1749770429.5232463,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,5,1749770448.7556932,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,21,1749770472.6690874,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,25,1749770499.3207781,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,3,1749770515.4344337,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,19,1749770538.5653758,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,24,1749770563.7337265,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Perception,8,1749770580.2795842,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,2,1749770635.0591505,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,4,1749770658.867478,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,15,1749770687.262731,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,1,1749770708.1335626,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,3,1749770728.5422509,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,8,1749770757.407645,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,24,1749770778.3952334,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,22,1749770797.6673765,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,23,1749770816.7917416,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,16,1749770839.3910532,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,14,1749770883.9096193,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,19,1749770908.0285418,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,13,1749770935.984795,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,26,1749770968.4278176,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,17,1749771012.7893937,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,12,1749771045.5363536,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,20,1749771067.072451,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,9,1749771093.9452152,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,11,1749771111.6198916,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,7,1749771134.1736486,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,21,1749771161.0224726,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,10,1749771182.2084186,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,18,1749771201.957405,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,6,1749771230.6701448,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,25,1749771255.157637,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+576019667aacee504fc8ec9be03d25059dbedf3a9d95de1186c807cfb2de5391,Reproduction,5,1749771279.642241,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,24,1721809944.9980268,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,11,1721809983.726142,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,17,1721810025.4156256,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,3,1721810049.8492622,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,13,1721810085.7871056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,16,1721810103.6869898,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,14,1721810128.3302782,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,7,1721810149.1335547,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,10,1721810170.8806846,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,12,1721810190.3672893,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,25,1721810211.2770624,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,15,1721810228.754931,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,18,1721810247.6468189,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,21,1721810268.437264,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,8,1721810287.0248718,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,1,1721810303.1932085,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,2,1721810323.2419732,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,22,1721810340.8532526,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,19,1721810361.6616623,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,5,1721810382.4600556,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,26,1721810398.1788106,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,9,1721810420.5430899,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,6,1721810438.9408808,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,4,1721810453.435178,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,20,1721810475.7102802,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Perception,23,1721810490.3590724,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,17,1721810753.740765,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,15,1721810794.2853184,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,14,1721810846.8746123,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,7,1721810906.1949856,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,4,1721810942.9658265,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,11,1721810990.723315,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,13,1721811029.3480444,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,2,1721811064.122352,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,9,1721811097.7132492,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,1,1721811133.740792,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,26,1721811168.8100176,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,8,1721811206.579395,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,23,1721811242.642431,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,20,1721811276.6175983,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,25,1721811310.4424121,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,19,1721811343.5395825,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,22,1721811377.78938,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,10,1721811411.8106253,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,24,1721811444.8222606,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,16,1721811480.1480196,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,12,1721811513.367139,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,3,1721811548.353061,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,5,1721811582.3948338,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,6,1721811616.72712,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,21,1721811649.7266085,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+5d23286057ff52dd4dc3ff5fdd0db22bfc285db78c4fbbf7b90d7b3f6b80e91b,Reproduction,18,1721811683.6064363,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,24,1745879444.159541,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,26,1745879465.3674634,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,16,1745879481.1138465,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,3,1745879504.7715344,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,5,1745879519.552592,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,11,1745879536.3670304,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+5e740df9e9ad262d45dd2bfe88808e05687c21576552fcfce249c5ba6ee3b574,Perception,8,1745879569.4677565,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
